table,data
label,"{""concept_id"": ""character_description"", ""signal_id"": ""sig_strength_high"", ""signal_type"": ""outcome_change"", ""axis_value"": ""high"", ""description"": ""Rich, dynamic, symbolic details integrated with movement; description deepens turning points."", ""detection_hint"": ""Body logic alters how we read a beat; details evolve."", ""false_positive_risks"": ""Overwriting that stalls momentum."", ""minimal_example"": ""Makeup smears; the grin hardens; the ring stays on the table."", ""counterexample"": """", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""concept_id"": ""character_description"", ""misconception_id"": ""laundry_list"", ""description"": ""Checklist of traits dumps at once."", ""tells"": ""Head-to-toe inventory stalls story."", ""likely_causes"": ""Belief that ‘complete’ equals ‘clear’."", ""corrective_feedback"": ""Select 1–3 charged details and embed in action."", ""micro_drill"": ""Cut list into 3 beats tied to choices."", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""concept_id"": ""character_description"", ""misconception_id"": ""cliche"", ""description"": ""Generic adjectives and stereotypes stand in for specifics."", ""tells"": ""‘Long blonde hair, blue eyes’; ‘piercing gaze’."", ""likely_causes"": ""Relying on defaults."", ""corrective_feedback"": ""Swap to concrete nouns/verbs; add history link."", ""micro_drill"": ""Replace 3 clichés with specific, story-linked details."", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""concept_id"": ""character_description"", ""misconception_id"": ""static_snapshot"", ""description"": ""Description frozen on entrance; never evolves."", ""tells"": ""No change across moods or time."", ""likely_causes"": ""Forgetting scene pressure."", ""corrective_feedback"": ""Layer reveal with mood shifts and action."", ""micro_drill"": ""Add one new cue at a turning point."", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""concept_id"": ""character_description"", ""misconception_id"": ""tone_mismatch"", ""description"": ""Style clashes with scene genre or stakes."", ""tells"": ""Overly ornate in chase; jokey in grief."", ""likely_causes"": ""Stylistic habit overrides need."", ""corrective_feedback"": ""Match sentence rhythm to scene pressure."", ""micro_drill"": ""Rewrite 5 lines to fit tone."", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""concept_id"": ""character_description"", ""misconception_id"": ""overwriting"", ""description"": ""So much description the momentum dies."", ""tells"": ""Paragraphs of texture with no effect."", ""likely_causes"": ""Confusing density with depth."", ""corrective_feedback"": ""Trim to what changes reading of the moment."", ""micro_drill"": ""Condense 5 sentences to 2 that carry mood + motive."", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""blueprint_id"": ""bp_char_desc_identify_strength_focus"", ""concept_id"": ""character_description"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Label the passage’s strength (low/medium/high) and dominant focus (appearance/body_logic/style/signature_detail/symbolic). Justify with one quoted cue."", ""expected_features"": ""Accurate strength+focus; evidence cites a specific detail tied to action/mood."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate labels + precise evidence affecting story read"", ""Meets"": ""Mostly accurate with basic evidence"", ""Developing"": ""Labels off or evidence generic""}, ""distractor_strategy"": ""Include pretty-but-empty lines as traps."", ""hint_steps"": ""1) Underline the charged detail 2) Ask what it changes 3) Choose labels"", ""variation_axes"": ""focus|strength"", ""difficulty"": 2, ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""blueprint_id"": ""bp_char_desc_layer_and_move"", ""concept_id"": ""character_description"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Break a laundry-list paragraph into three scene-placed details tied to actions."", ""expected_features"": ""Each detail lands with purpose; pacing improves; body logic present."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Three purposeful placements that shape beats"", ""Meets"": ""Two land cleanly; one neutral"", ""Developing"": ""Still list-like""}, ""distractor_strategy"": ""Tempt a single mid-scene dump."", ""hint_steps"": ""1) Pick 3 charged details 2) Tie each to an action 3) Place at pressure points"", ""variation_axes"": ""placement|action"", ""difficulty"": 3, ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""blueprint_id"": ""bp_char_desc_match_tone"", ""concept_id"": ""character_description"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""The description style clashes with the scene tone. Rewrite it to fit genre and stakes."", ""expected_features"": ""Sentence rhythm and diction align with scene pressure."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Tone match sharp; momentum better"", ""Meets"": ""Mostly aligned"", ""Developing"": ""Mismatch remains""}, ""distractor_strategy"": ""Overly ornate vs bare bones traps."", ""hint_steps"": ""1) Identify tone 2) Adjust sentence length/verbs 3) Keep 1 signature detail"", ""variation_axes"": ""tone|genre"", ""difficulty"": 2, ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""blueprint_id"": ""bp_char_desc_symbolic_detail"", ""concept_id"": ""character_description"", ""cognitive_goal"": ""compose"", ""task_type"": ""generate"", ""prompt_template"": ""Invent one signature detail that silently signals history or motive, and place it in action."", ""expected_features"": ""Detail is specific, carries emotion, and recurs or matters."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Detail reads inevitable and pays off"", ""Meets"": ""Specific and suggestive"", ""Developing"": ""Novelty with no link""}, ""distractor_strategy"": ""Cool-but-empty gadgets."", ""hint_steps"": ""1) Choose history 2) Find physical sign 3) Put it in motion"", ""variation_axes"": ""symbol|history"", ""difficulty"": 3, ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""example_id"": ""ex_char_desc_1"", ""concept_id"": ""character_description"", ""axis_value"": ""signature_detail|medium"", ""label"": ""strong"", ""text"": ""Her wedding ring lived on a chain, not her finger."", ""context_tags"": ""history|relationship"", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""example_id"": ""ex_char_desc_2"", ""concept_id"": ""character_description"", ""axis_value"": ""body_logic|high"", ""label"": ""strong"", ""text"": ""He fills the doorway but perches on the chair’s edge."", ""context_tags"": ""power|unease"", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""example_id"": ""ex_char_desc_3"", ""concept_id"": ""character_description"", ""axis_value"": ""symbolic|high"", ""label"": ""strong"", ""text"": ""Lipstick smeared into a grin he didn’t wear."", ""context_tags"": ""mask|foreshadow"", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""example_id"": ""ex_char_desc_weak_1"", ""concept_id"": ""character_description"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Tall man. Blue eyes. Expensive shoes."", ""context_tags"": ""laundry_list|cliche"", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
label,"{""example_id"": ""ex_char_desc_weak_2"", ""concept_id"": ""character_description"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Her beauty was beyond description."", ""context_tags"": ""vague|overwriting"", ""source_file"": ""Character Description.md"", ""source_md5"": ""e0a0047460506e098fa0335da2c63607"", ""last_modified_iso"": ""2025-09-30T18:26:41.009892Z""}"
