table,data
label,"{""concept_id"": ""role_interactions"", ""signal_id"": ""sig_intensity_med"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""medium"", ""description"": ""Interactions shape decisions and subplots; visible to others."", ""detection_hint"": ""Choice points influenced by relationships; consequences reversible."", ""false_positive_risks"": ""Busy motion with no effects."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""concept_id"": ""role_interactions"", ""signal_id"": ""sig_intensity_high"", ""signal_type"": ""outcome_change"", ""axis_value"": ""high"", ""description"": ""Interactions drive turning points and theme; consequences stick."", ""detection_hint"": ""Public choices, betrayals, alliances; no reset."", ""false_positive_risks"": ""Spectacle followed by status quo."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""concept_id"": ""role_interactions"", ""misconception_id"": ""flat_roles"", ""description"": ""Characters act in isolation; roles never collide meaningfully."", ""tells"": ""Wandering scenes with no relational stakes."", ""likely_causes"": ""Focusing on solo tasks."", ""corrective_feedback"": ""Force pair/web collisions that alter choices."", ""micro_drill"": ""Add one conflict/support beat that changes the plan."", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""concept_id"": ""role_interactions"", ""misconception_id"": ""aimless_scenes"", ""description"": ""Interaction with no goal or change."", ""tells"": ""Banter, vibe-only talk."", ""likely_causes"": ""Confusing chemistry for function."", ""corrective_feedback"": ""State scene purpose tied to roles."", ""micro_drill"": ""Rewrite with a goal + outcome shift."", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""concept_id"": ""role_interactions"", ""misconception_id"": ""resetting_conflicts"", ""description"": ""Clashes vanish next scene; no carry-through."", ""tells"": ""Instant forgiveness/forgetting."", ""likely_causes"": ""Fear of complexity."", ""corrective_feedback"": ""Echo conflict consequences in later scenes."", ""micro_drill"": ""List 2 echoes and show one."", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""concept_id"": ""role_interactions"", ""misconception_id"": ""static_boxes"", ""description"": ""Rigid roles never evolve."", ""tells"": ""Predictable arcs; no surprise."", ""likely_causes"": ""Locking characters to bios."", ""corrective_feedback"": ""Plan a seeded, costly role shift."", ""micro_drill"": ""Draft a hinge moment with fallout."", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""blueprint_id"": ""bp_interactions_pair_label"", ""concept_id"": ""role_interactions"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Given a scene excerpt, label the pair (hero–villain / hero–mentor / hero–foil / hero–sidekick / villain–minions) and mark intensity (low/med/high)."", ""expected_features"": ""Pair label matches evidence; intensity justified by consequence/publicness."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate pair + specific evidence + consequence note"", ""Meets"": ""Mostly accurate with basic evidence"", ""Developing"": ""Label or evidence off""}, ""distractor_strategy"": ""Banter with no effect as distractor."", ""hint_steps"": ""1) Name the pair 2) Quote the collision 3) Mark what changes"", ""variation_axes"": ""pair|intensity"", ""difficulty"": 2, ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""blueprint_id"": ""bp_interactions_web_map"", ""concept_id"": ""role_interactions"", ""cognitive_goal"": ""analyze"", ""task_type"": ""map"", ""prompt_template"": ""Draw a mini web (triangle/team) and annotate how each edge raises stakes or offers support."", ""expected_features"": ""Edges have function; stakes evolve across scenes."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Web reads inevitable and useful"", ""Meets"": ""Functional with some gaps"", ""Developing"": ""Lines with no function""}, ""distractor_strategy"": ""Pretty webs with no causality."", ""hint_steps"": ""1) Pick 3 nodes 2) Write each edge’s function 3) Note a later echo"", ""variation_axes"": ""triangle|team"", ""difficulty"": 3, ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""blueprint_id"": ""bp_interactions_shift_plan"", ""concept_id"": ""role_interactions"", ""cognitive_goal"": ""analyze"", ""task_type"": ""order"", ""prompt_template"": ""Plan a role shift with seeds → hinge event → new function; list the costs."", ""expected_features"": ""Seeds visible; hinge credible; costs stick."", ""scoring_method"": ""pattern"", ""rubric_levels"": {""Exceeds"": ""Shift lands and drives plot/theme"", ""Meets"": ""Shift plausible"", ""Developing"": ""Whiplash flip""}, ""distractor_strategy"": ""Twist-for-twist traps."", ""hint_steps"": ""1) Seed crack 2) Force the hinge 3) Close the exit"", ""variation_axes"": ""shift|cost"", ""difficulty"": 3, ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""blueprint_id"": ""bp_interactions_scene_goal"", ""concept_id"": ""role_interactions"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Take an aimless interaction and rewrite it with a clear role collision and scene goal."", ""expected_features"": ""Goal stated/implicit; outcome changes options."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Goal + change obvious"", ""Meets"": ""Some change"", ""Developing"": ""Still vibes""}, ""distractor_strategy"": ""Chemistry-without-consequence trap."", ""hint_steps"": ""1) Name goal 2) Create opposition/support 3) Land a consequence"", ""variation_axes"": ""goal|consequence"", ""difficulty"": 2, ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""example_id"": ""ex_role_interactions_1"", ""concept_id"": ""role_interactions"", ""axis_value"": ""pairs|high"", ""label"": ""strong"", ""text"": ""Villain corners the hero privately and offers a bargain that stains the hero’s code."", ""context_tags"": ""temptation|theme"", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""example_id"": ""ex_role_interactions_2"", ""concept_id"": ""role_interactions"", ""axis_value"": ""pairs|medium"", ""label"": ""strong"", ""text"": ""Mentor withholds help; the refusal forces the hero to improvise."", ""context_tags"": ""tough_love|growth"", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""example_id"": ""ex_role_interactions_3"", ""concept_id"": ""role_interactions"", ""axis_value"": ""webs|medium"", ""label"": ""strong"", ""text"": ""Team splits over plan A vs B; the vote costs the leader a friendship."", ""context_tags"": ""ensemble|stakes"", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""example_id"": ""ex_role_interactions_4"", ""concept_id"": ""role_interactions"", ""axis_value"": ""shifts|high"", ""label"": ""strong"", ""text"": ""Sidekick takes the fall and assumes the hero’s job permanently."", ""context_tags"": ""sacrifice|role_shift"", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""example_id"": ""ex_role_interactions_5"", ""concept_id"": ""role_interactions"", ""axis_value"": ""tools|low"", ""label"": ""strong"", ""text"": ""Relationship map shows two missing confrontations; new scenes are added."", ""context_tags"": ""planning|coverage"", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""example_id"": ""ex_role_interactions_weak_1"", ""concept_id"": ""role_interactions"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Jokey sidekick banter that never affects outcomes."", ""context_tags"": ""aimless"", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
label,"{""example_id"": ""ex_role_interactions_weak_2"", ""concept_id"": ""role_interactions"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Massive clash that resets completely next scene."", ""context_tags"": ""reset"", ""source_file"": ""Character Role Interactions.md"", ""source_md5"": ""f1a51e5106d3c16bc1d7ddb90d3b4f1d"", ""last_modified_iso"": ""2025-09-30T18:45:48.500670Z""}"
