table,data
label,"{""concept_id"": ""decision_style"", ""signal_id"": ""sig_influence"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""external_influence"", ""description"": ""Susceptibility to others (independent|swayed|reactive)."", ""detection_hint"": ""Advice-seeking, defiance, mirroring dominant figures."", ""false_positive_risks"": ""One-off persuasion ≠ chronic sway."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""concept_id"": ""decision_style"", ""signal_id"": ""sig_potency_low"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""low"", ""description"": ""Quiet drift/avoidance; decisions are small, reversible, or deferred."", ""detection_hint"": ""Mood-forward scenes; soft stakes; private vacillation."", ""false_positive_risks"": ""Zero trajectory: stasis without pressure."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""concept_id"": ""decision_style"", ""signal_id"": ""sig_potency_med"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""medium"", ""description"": ""Active, consequential choices with visible ripple and pushback."", ""detection_hint"": ""Confrontations, tests, revising plans; some doubt remains."", ""false_positive_risks"": ""Busy choices without effect."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""concept_id"": ""decision_style"", ""signal_id"": ""sig_potency_high"", ""signal_type"": ""outcome_change"", ""axis_value"": ""high"", ""description"": ""Irreversible commitment; bridges burned; identity at stake."", ""detection_hint"": ""Ultimatums, sacrifices, no-exit maneuvers; public stakes."", ""false_positive_risks"": ""Spectacle without lasting change."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""concept_id"": ""decision_style"", ""misconception_id"": ""plot_puppetry"", ""description"": ""Choices feel imposed by plot beats, not the character’s style."", ""tells"": ""Sudden OOC flips to hit twists."", ""likely_causes"": ""Outlining overrode motive signals."", ""corrective_feedback"": ""Backfill evidence of style; let consequences stick."", ""micro_drill"": ""Rewrite 1 scene to show a pre-signal before the ‘required’ choice."", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""concept_id"": ""decision_style"", ""misconception_id"": ""inconsistency"", ""description"": ""Declared style and enacted behavior don’t align over time."", ""tells"": ""Says cautious; acts reckless without triggers."", ""likely_causes"": ""Forgetting triggers or growth map."", ""corrective_feedback"": ""Track triggers that justify flips; log deltas."", ""micro_drill"": ""Map 3 scenes: declare→habit→consequence with one believable shift."", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""concept_id"": ""decision_style"", ""misconception_id"": ""no_consequence"", ""description"": ""Decisions reset next scene; nothing carries."", ""tells"": ""Fallout vanishes; no learning/doubling."", ""likely_causes"": ""Avoiding complexity."", ""corrective_feedback"": ""Carry at least one cost forward three scenes."", ""micro_drill"": ""List 3 consequences from a choice; write the smallest visible cost."", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""concept_id"": ""decision_style"", ""misconception_id"": ""style_reset"", ""description"": ""Style changes every scene with no cause."", ""tells"": ""Random oscillation between extremes."", ""likely_causes"": ""Chasing variety."", ""corrective_feedback"": ""Tie changes to stakes or reveals; show hinge."", ""micro_drill"": ""Write a hinge beat that explains a permanent style shift."", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""blueprint_id"": ""bp_decision_identify_mode_dimension"", ""concept_id"": ""decision_style"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""For each passage, label surfacing mode (declare/habit/struggle/consequence) and the dominant decision dimension (speed/basis/risk/confidence/consistency/influence)."", ""expected_features"": ""Correct mode+dimension; cite text signal; note stake level."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate labels with sharp evidence and stake note"", ""Meets"": ""Mostly accurate with basic evidence"", ""Developing"": ""Labels or evidence off""}, ""distractor_strategy"": ""Include red-herring ticks and boasts."", ""hint_steps"": ""1) Spot cue 2) Choose mode 3) Choose dimension"", ""variation_axes"": ""mode|dimension"", ""difficulty"": 2, ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""blueprint_id"": ""bp_decision_mark_potency"", ""concept_id"": ""decision_style"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Mark potency (low/medium/high) and justify with consequence and commitment language."", ""expected_features"": ""Potency justified by reversibility, publicness, and cost."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Potency ties to irreversible cost/public stake"", ""Meets"": ""Reasonable tie to cost or publicness"", ""Developing"": ""Hand-wavy or vibe-only""}, ""distractor_strategy"": ""Spectacle w/out lasting change as trap."", ""hint_steps"": ""1) Is there a bridge burned? 2) Who saw? 3) What changed?"", ""variation_axes"": ""potency"", ""difficulty"": 2, ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""blueprint_id"": ""bp_decision_escalate_or_deescalate"", ""concept_id"": ""decision_style"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Raise or lower the potency of the same choice by changing stakes, timing, publicness, or consequence."", ""expected_features"": ""Concrete edits that change reversibility and cost."", ""scoring_method"": ""count_features|rubric"", ""rubric_levels"": {""Exceeds"": ""Edits clearly shift potency level and scene rhythm"", ""Meets"": ""Some shift with partial clarity"", ""Developing"": ""Wordier but same stakes""}, ""distractor_strategy"": ""Adjective inflation instead of structural change."", ""hint_steps"": ""1) Adjust stakes 2) Change audience 3) Add/remove cost"", ""variation_axes"": ""stakes|timing|publicness"", ""difficulty"": 3, ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""blueprint_id"": ""bp_decision_trace_chain"", ""concept_id"": ""decision_style"", ""cognitive_goal"": ""analyze"", ""task_type"": ""order"", ""prompt_template"": ""Arrange decisions and consequences into a causal chain; annotate where style becomes visible."", ""expected_features"": ""Causality intact; style emergence marked; no resets."", ""scoring_method"": ""pattern"", ""rubric_levels"": {""Exceeds"": ""Chain shows learning/doubling with clear style markers"", ""Meets"": ""Causal chain present"", ""Developing"": ""Loose list; missing effects""}, ""distractor_strategy"": ""Coincidental outcomes as traps."", ""hint_steps"": ""1) Place choice 2) Place immediate fallout 3) Place long-term echo"", ""variation_axes"": ""cause_effect|learning"", ""difficulty"": 2, ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""blueprint_id"": ""bp_decision_fix_puppetry"", ""concept_id"": ""decision_style"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Fix a plot-puppetry moment by adding pre-signal and consistent follow-through."", ""expected_features"": ""Pre-signal aligns motive; consequence persists."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Reads character-driven with sticky fallout"", ""Meets"": ""Some alignment and cost"", ""Developing"": ""Still plot-first""}, ""distractor_strategy"": ""Empty declarations without behavior."", ""hint_steps"": ""1) Add a habit cue 2) Foreshadow conflict 3) Land cost"", ""variation_axes"": ""motive|foreshadow"", ""difficulty"": 3, ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""example_id"": ""ex_decision_style_1"", ""concept_id"": ""decision_style"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""“I never hesitate.” She signs before he finishes the pitch."", ""context_tags"": ""declare|speed|high"", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""example_id"": ""ex_decision_style_2"", ""concept_id"": ""decision_style"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""He flips a coin, grins, and orders two tickets anyway."", ""context_tags"": ""habit|basis:intuition|risk_high"", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""example_id"": ""ex_decision_style_3"", ""concept_id"": ""decision_style"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""He drafts the text, deletes, drafts again; the call log stays empty."", ""context_tags"": ""struggle|confidence_low|potency_low"", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""example_id"": ""ex_decision_style_4"", ""concept_id"": ""decision_style"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""She announces the plan at dinner; the group chat explodes by morning."", ""context_tags"": ""public|consequence_chain|potency_medium"", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""example_id"": ""ex_decision_style_5"", ""concept_id"": ""decision_style"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""He burns the letter on the porch. Neighbors watch. He doesn’t look back."", ""context_tags"": ""public|irreversible|potency_high"", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""example_id"": ""ex_decision_style_weak_1"", ""concept_id"": ""decision_style"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""A twist makes her suddenly reckless for one scene, then she’s cautious again."", ""context_tags"": ""style_reset"", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
label,"{""example_id"": ""ex_decision_style_weak_2"", ""concept_id"": ""decision_style"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""He ‘decides’ but nothing changes afterward."", ""context_tags"": ""no_consequence"", ""source_file"": ""Character decision style.md"", ""source_md5"": ""ec383acc15fcf34b7b50fc4555bcef48"", ""last_modified_iso"": ""2025-09-30T18:21:47.048565Z""}"
