table,data
label,"{""concept_id"": ""character_roles"", ""misconception_id"": ""single_role_only"", ""description"": ""Assuming a character can only hold one role across the story."", ""tells"": ""No overlap or growth."", ""likely_causes"": ""Fear of complexity."", ""corrective_feedback"": ""Allow hybrid/transition roles with triggers."", ""micro_drill"": ""Map a sidekick→hero ladder across 3 beats."", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""concept_id"": ""character_roles"", ""misconception_id"": ""personality_confusion"", ""description"": ""Confusing personality/backstory with role function."", ""tells"": ""‘Brave’ = hero by default."", ""likely_causes"": ""Mixing traits with function."", ""corrective_feedback"": ""Define the job first; prove with choices."", ""micro_drill"": ""Answer: what decision does this role force/change?"", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""concept_id"": ""character_roles"", ""misconception_id"": ""ignore_minor_roles"", ""description"": ""Overlooking confidants, catalysts, foils, thresholds; cast feels thin."", ""tells"": ""Hero and villain do all work."", ""likely_causes"": ""Underusing small functions."", ""corrective_feedback"": ""Give minor roles precise jobs with payoffs."", ""micro_drill"": ""Add 1 confidant beat and 1 catalyst beat that alter options."", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""concept_id"": ""character_roles"", ""misconception_id"": ""genre_exceptionalism"", ""description"": ""Believing roles matter only in certain genres."", ""tells"": ""Skipping role design in slice-of-life/comedy."", ""likely_causes"": ""Misunderstanding universality."", ""corrective_feedback"": ""Use roles in any genre to steer conflict/theme."", ""micro_drill"": ""Label roles in a quiet scene and state their function."", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""blueprint_id"": ""bp_roles_identify_facet_strength"", ""concept_id"": ""character_roles"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Label a passage’s dominant facet (function/flexibility/interaction/theme_link/strength_control) and role strength (low/med/high). Justify with one cue."", ""expected_features"": ""Correct facet+strength; cites evidence; ties to consequence or theme."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate labels with precise evidence and consequence/theme note"", ""Meets"": ""Mostly accurate with basic evidence"", ""Developing"": ""Labels off or evidence vague""}, ""distractor_strategy"": ""Trap: labels with no effect; spectacle with reset."", ""hint_steps"": ""1) What job is performed? 2) Who pays? 3) What idea is carried?"", ""variation_axes"": ""facet|strength"", ""difficulty"": 2, ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""blueprint_id"": ""bp_roles_cast_balance"", ""concept_id"": ""character_roles"", ""cognitive_goal"": ""analyze"", ""task_type"": ""map"", ""prompt_template"": ""Create a cast role map with target weights (e.g., hero 40, villain 30, mentor 15, foil 10, catalyst 5) and check sample scenes against it."", ""expected_features"": ""Weights reflected in beats; filler reduced; clarity improved."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Weights and scenes align; edits justified"", ""Meets"": ""Mostly aligned"", ""Developing"": ""Lopsided without fixes""}, ""distractor_strategy"": ""Trap: equal time for everyone regardless of function."", ""hint_steps"": ""1) Assign weights 2) Sample beats 3) Adjust focus"", ""variation_axes"": ""balance|beats"", ""difficulty"": 2, ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""blueprint_id"": ""bp_roles_clash_design"", ""concept_id"": ""character_roles"", ""cognitive_goal"": ""compose"", ""task_type"": ""generate"", ""prompt_template"": ""Design a role clash (hero–villain, hero–foil, mentor–hero) that advances plot and theme. State the scene goal and the irreversible change."", ""expected_features"": ""Clash changes options and echoes theme; goal explicit or implied."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Change sticks and carries theme"", ""Meets"": ""Some change and relevance"", ""Developing"": ""Cool scene, no effect""}, ""distractor_strategy"": ""Trap: witty banter with no outcome."", ""hint_steps"": ""1) Name pair 2) State goal 3) Land cost/change"", ""variation_axes"": ""pair|goal|cost"", ""difficulty"": 3, ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""blueprint_id"": ""bp_roles_subvert_stereotype"", ""concept_id"": ""character_roles"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Twist one archetype (e.g., idealist villain, reluctant mentor) and edit the scene so the twist changes the outcome."", ""expected_features"": ""Variation affects decisions, not just flavor."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Outcome clearly altered by twist"", ""Meets"": ""Twist visible with partial effect"", ""Developing"": ""Cosmetic only""}, ""distractor_strategy"": ""Trap: quirks without function."", ""hint_steps"": ""1) Choose twist 2) Change choice 3) Show consequence"", ""variation_axes"": ""variation|stakes"", ""difficulty"": 3, ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""blueprint_id"": ""bp_roles_adjust_strength"", ""concept_id"": ""character_roles"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Raise or lower a role’s strength by changing stakes, publicness, and persistence of consequences."", ""expected_features"": ""Edits alter visibility/cost; resets removed."", ""scoring_method"": ""count_features|rubric"", ""rubric_levels"": {""Exceeds"": ""Strength shift clear and sticky"", ""Meets"": ""Some shift"", ""Developing"": ""Wordier, same impact""}, ""distractor_strategy"": ""Trap: adjective inflation."", ""hint_steps"": ""1) Personalize threat/cost 2) Widen/limit audience 3) Remove/add reset"", ""variation_axes"": ""stakes|publicness|persistence"", ""difficulty"": 2, ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""example_id"": ""ex_roles_1"", ""concept_id"": ""character_roles"", ""axis_value"": ""function|medium"", ""label"": ""strong"", ""text"": ""Mentor refuses help; the refusal forces the hero to take responsibility."", ""context_tags"": ""mentor|function"", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""example_id"": ""ex_roles_2"", ""concept_id"": ""character_roles"", ""axis_value"": ""flexibility|high"", ""label"": ""strong"", ""text"": ""Sidekick publicly takes the lead after the hero fails, changing team dynamics."", ""context_tags"": ""shift|cost"", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""example_id"": ""ex_roles_3"", ""concept_id"": ""character_roles"", ""axis_value"": ""interaction|high"", ""label"": ""strong"", ""text"": ""Villain’s bargain stains the hero’s code and locks the finale path."", ""context_tags"": ""clash|theme"", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""example_id"": ""ex_roles_4"", ""concept_id"": ""character_roles"", ""axis_value"": ""theme_link|medium"", ""label"": ""strong"", ""text"": ""Foil’s kindness reframes the hero’s choice about mercy."", ""context_tags"": ""contrast|idea"", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""example_id"": ""ex_roles_weak_1"", ""concept_id"": ""character_roles"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""A bio lists ‘villain’ but nothing the character does blocks the hero."", ""context_tags"": ""label_only"", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
label,"{""example_id"": ""ex_roles_weak_2"", ""concept_id"": ""character_roles"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Huge confrontation, next scene everyone acts the same."", ""context_tags"": ""reset"", ""source_file"": ""Character Roles.md"", ""source_md5"": ""e5b2fdff82f8049344e7fdb0d12bd3e4"", ""last_modified_iso"": ""2025-09-30T18:48:12.050646Z""}"
