table,data
label,"{""concept_id"": ""body_logic"", ""signal_id"": ""sig_pattern_embed_env"", ""signal_type"": ""structural_pattern"", ""axis_value"": """", ""description"": ""Embed body logic in setting/objects."", ""detection_hint"": ""Use space, props, temperature to shape movement."", ""false_positive_risks"": ""Floating gestures detached from place."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""concept_id"": ""body_logic"", ""signal_id"": ""sig_pattern_signature"", ""signal_type"": ""structural_pattern"", ""axis_value"": """", ""description"": ""Give characters signature tells that evolve."", ""detection_hint"": ""Unique, motive‑linked habits; break them at turning points."", ""false_positive_risks"": ""Quirks with no payoffs."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""concept_id"": ""body_logic"", ""signal_id"": ""sig_pattern_foreshadow"", ""signal_type"": ""structural_pattern"", ""axis_value"": """", ""description"": ""Use recurring physical cue to foreshadow/recall."", ""detection_hint"": ""Echo a gesture before reveal; callback after."", ""false_positive_risks"": ""Unpaid foreshadow gesturing."", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""concept_id"": ""body_logic"", ""misconception_id"": ""cliche_gestures"", ""description"": ""Cliché stack (eye roll, shrug, lip bite) used generically."", ""tells"": ""Repeats with no specificity or motive."", ""likely_causes"": ""Defaulting to stock moves."", ""corrective_feedback"": ""Tie choices to history/goal; refresh the image."", ""micro_drill"": ""Replace 3 clichés with character‑specific tells."", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""concept_id"": ""body_logic"", ""misconception_id"": ""floating_choreography"", ""description"": ""Movements read like stage directions, not POV."", ""tells"": ""List of moves; no consequence."", ""likely_causes"": ""Camera‑first drafting."", ""corrective_feedback"": ""Embed in cause/effect and stakes."", ""micro_drill"": ""Cut to 2 beats that change something."", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""concept_id"": ""body_logic"", ""misconception_id"": ""mismatch"", ""description"": ""Body signals don’t match scene tone or arc."", ""tells"": ""Random calm in panic; melodrama in quiet scene."", ""likely_causes"": ""Chasing variety over truth."", ""corrective_feedback"": ""Mirror or purposeful contrast tied to stakes."", ""micro_drill"": ""Rewrite with either mirror or meaningful contrast."", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""concept_id"": ""body_logic"", ""misconception_id"": ""over_description"", ""description"": ""Too many cues stall pacing; micromanaged limbs."", ""tells"": ""Every breath/step logged."", ""likely_causes"": ""Fear of reader confusion."", ""corrective_feedback"": ""Select telling details; let inference carry rest."", ""micro_drill"": ""Compress 5 gestures into 2 telling beats."", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""concept_id"": ""body_logic"", ""misconception_id"": ""inconsistency"", ""description"": ""Signature tells jump around or vanish."", ""tells"": ""Lost continuity across scenes."", ""likely_causes"": ""No tracking of physical arc."", ""corrective_feedback"": ""Track baseline and shifts at beats."", ""micro_drill"": ""Map baseline→pressure→shift for one chapter."", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""blueprint_id"": ""bp_body_logic_identify_channel_strength"", ""concept_id"": ""body_logic"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Label each line by channel (posture/gesture/gaze/hands/breath_phys/space_use/reactivity) and strength (low/med/high). Justify with one cue."", ""expected_features"": ""Correct channel+strength; cites evidence; ties to stakes."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate labels + precise evidence + stakes link"", ""Meets"": ""Mostly accurate; basic evidence"", ""Developing"": ""Labels/evidence off""}, ""distractor_strategy"": ""Include decorative gestures as traps."", ""hint_steps"": ""1) Name cue 2) Choose channel 3) Decide strength"", ""variation_axes"": ""channel|strength"", ""difficulty"": 2, ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""blueprint_id"": ""bp_body_logic_contrast_words_body"", ""concept_id"": ""body_logic"", ""cognitive_goal"": ""analyze"", ""task_type"": ""classify"", ""prompt_template"": ""Given dialogue+movement, mark where body contradicts words and explain the subtext."", ""expected_features"": ""Identifies contrast; infers plausible motive."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Subtext inference sharp and grounded"", ""Meets"": ""Reasonable inference"", ""Developing"": ""Ungrounded/obvious only""}, ""distractor_strategy"": ""Lines with accidental mismatch."", ""hint_steps"": ""1) Underline words 2) Circle cues 3) State the subtext"", ""variation_axes"": ""stakes|relationship"", ""difficulty"": 3, ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""blueprint_id"": ""bp_body_logic_escalate"", ""concept_id"": ""body_logic"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Take a low-strength cue and escalate it to medium then high without adding melodrama."", ""expected_features"": ""Adds specificity, layering, consequence."", ""scoring_method"": ""count_features|rubric"", ""rubric_levels"": {""Exceeds"": ""Clear Low→Med→High ladder tied to pressure"", ""Meets"": ""Some escalation; partial tie"", ""Developing"": ""Bigger adjectives only""}, ""distractor_strategy"": ""Tempt adjective inflation."", ""hint_steps"": ""1) Add specific cue 2) Tie to object/space 3) Add effect"", ""variation_axes"": ""pressure|deadline"", ""difficulty"": 3, ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""blueprint_id"": ""bp_body_logic_embed_in_scene"", ""concept_id"": ""body_logic"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Fix floating choreography by embedding movement into setting and cause/effect."", ""expected_features"": ""Gestures interact with objects/space; change something."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Each fix affects beat/space"", ""Meets"": ""Some interaction"", ""Developing"": ""Still floaty""}, ""distractor_strategy"": ""Non‑interactive motion list."", ""hint_steps"": ""1) Choose prop/space 2) Create small change 3) Land consequence"", ""variation_axes"": ""setting|props"", ""difficulty"": 2, ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""example_id"": ""ex_body_logic_1"", ""concept_id"": ""body_logic"", ""axis_value"": ""gesture|medium"", ""label"": ""strong"", ""text"": ""She rolls the ring once, twice, then pockets it."", ""context_tags"": ""hands|decision"", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""example_id"": ""ex_body_logic_2"", ""concept_id"": ""body_logic"", ""axis_value"": ""posture|high"", ""label"": ""strong"", ""text"": ""His shoulders square as the verdict lands; he keeps his seat."", ""context_tags"": ""court|resolve"", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""example_id"": ""ex_body_logic_3"", ""concept_id"": ""body_logic"", ""axis_value"": ""space_use|medium"", ""label"": ""strong"", ""text"": ""He steps closer until the table edge touches his hip."", ""context_tags"": ""pressure|power"", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""example_id"": ""ex_body_logic_4"", ""concept_id"": ""body_logic"", ""axis_value"": ""breath_phys|high"", ""label"": ""strong"", ""text"": ""Her breath saws short; words come even and level."", ""context_tags"": ""contrast|mask"", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""example_id"": ""ex_body_logic_5"", ""concept_id"": ""body_logic"", ""axis_value"": ""gaze|medium"", ""label"": ""strong"", ""text"": ""She keeps her eyes on the door, not the doorframe where his coat used to hang."", ""context_tags"": ""grief|avoidance"", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""example_id"": ""ex_body_logic_weak_1"", ""concept_id"": ""body_logic"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""She was nervous and fidgeted."", ""context_tags"": ""label|cliche"", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
label,"{""example_id"": ""ex_body_logic_weak_2"", ""concept_id"": ""body_logic"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""He looked angry."", ""context_tags"": ""label|generic"", ""source_file"": ""Character Body Logic.md"", ""source_md5"": ""8a87fe149ae96138ab1d5d457345e6ce"", ""last_modified_iso"": ""2025-09-30T18:18:43.749566Z""}"
